# emapper version: emapper-1.0.3-40-g41a8498 emapper DB: 2.0
# command: ./emapper.py  -i Prevotella_histicola_20925_1_16/annotation/Prevotella_histicola_20925_1_16.faa --output Prevotella_histicola_20925_1_16/Prevotella_histicola_20925_1_16.eggnog -m diamond -d bact --override
# time: Mon Oct 26 02:15:10 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
APJFDNFP_00001	1236504.HMPREF2132_10275	8.8e-220	769.2	Bacteroidia	mrdA	GO:0000270,GO:0003674,GO:0003824,GO:0004180,GO:0004185,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006023,GO:0006024,GO:0006508,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0008238,GO:0008360,GO:0008658,GO:0009002,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0016787,GO:0017171,GO:0019538,GO:0022603,GO:0022604,GO:0030203,GO:0031224,GO:0031226,GO:0031406,GO:0033218,GO:0033293,GO:0034645,GO:0036094,GO:0042221,GO:0042493,GO:0042546,GO:0043167,GO:0043168,GO:0043170,GO:0043177,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044425,GO:0044459,GO:0044464,GO:0045229,GO:0046677,GO:0050789,GO:0050793,GO:0050794,GO:0050896,GO:0051128,GO:0065007,GO:0065008,GO:0070008,GO:0070011,GO:0070589,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:0071944,GO:0071972,GO:0097159,GO:0140096,GO:1901135,GO:1901137,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901681	3.4.16.4	ko:K05515	ko00550,ko01501,map00550,map01501				ko00000,ko00001,ko01000,ko01011			iAF987.Gmet_0928,iEcE24377_1341.EcE24377A_0661,iPC815.YPO2604	Bacteria	2FM4X@200643,4NE47@976,COG0768@1,COG0768@2	NA|NA|NA	M	penicillin-binding protein
APJFDNFP_00002	1236504.HMPREF2132_10280	5.9e-34	149.4	Bacteroidia													Bacteria	2DYA0@1,2FU59@200643,348UN@2,4P5MC@976	NA|NA|NA		
APJFDNFP_00005	1236504.HMPREF2132_10290	2.1e-176	624.8	Bacteroidia			2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000				Bacteria	2FP9F@200643,4NF32@976,COG1209@1,COG1209@2	NA|NA|NA	M	Nucleotidyltransferase
APJFDNFP_00006	1236504.HMPREF2132_10295	9.8e-202	709.1	Bacteroidia	nrnA	GO:0008150,GO:0040007	2.7.7.72,3.1.13.3,3.1.3.7	ko:K00974,ko:K06881	ko00920,ko01100,ko01120,ko03013,map00920,map01100,map01120,map03013		R00188,R00508,R09382,R09383,R09384,R09386	RC00078	ko00000,ko00001,ko01000,ko03016,ko03400				Bacteria	2FP4J@200643,4NEXE@976,COG0618@1,COG0618@2	NA|NA|NA	M	DHH family
APJFDNFP_00007	1236504.HMPREF2132_10300	7.9e-96	356.3	Bacteroidia													Bacteria	2FSSA@200643,4NKRC@976,COG0778@1,COG0778@2	NA|NA|NA	C	Nitroreductase family
APJFDNFP_00008	1236504.HMPREF2132_10305	5.3e-65	253.4	Bacteroidia	yccF												Bacteria	2FTAX@200643,4NQSS@976,COG3304@1,COG3304@2	NA|NA|NA	S	Psort location CytoplasmicMembrane, score
APJFDNFP_00011	1236504.HMPREF2132_10320	0.0	1926.0	Bacteroidia	uvrA2			ko:K03701	ko03420,map03420				ko00000,ko00001,ko03400				Bacteria	2FNFZ@200643,4NEHM@976,COG0178@1,COG0178@2	NA|NA|NA	L	The UvrABC repair system catalyzes the recognition and processing of DNA lesions. UvrA is an ATPase and a DNA-binding protein. A damage recognition complex composed of 2 UvrA and 2 UvrB subunits scans DNA for abnormalities. When the presence of a lesion has been verified by UvrB, the UvrA molecules dissociate
APJFDNFP_00012	1236504.HMPREF2132_10325	1e-276	958.7	Bacteroidia				ko:K03305					ko00000	2.A.17			Bacteria	2FNB6@200643,4NE8R@976,COG3104@1,COG3104@2	NA|NA|NA	P	amino acid peptide transporter
APJFDNFP_00013	1236504.HMPREF2132_10330	6.9e-141	506.5	Bacteroidia													Bacteria	2DQ7V@1,2FR7R@200643,3356A@2,4NQ9A@976	NA|NA|NA	S	Outer membrane protein beta-barrel domain
APJFDNFP_00014	1236504.HMPREF2132_10335	1.2e-268	931.8	Bacteroidia	lysM												Bacteria	2G0SX@200643,4NVIE@976,COG1388@1,COG1388@2	NA|NA|NA	M	Lysin motif
