# emapper version: emapper-1.0.3-40-g41a8498 emapper DB: 2.0
# command: ./emapper.py  -i Prevotella_pallens_20925_1_50/annotation/Prevotella_pallens_20925_1_50.faa --output Prevotella_pallens_20925_1_50/Prevotella_pallens_20925_1_50.eggnog -m diamond -d bact --override
# time: Mon Oct 26 03:15:37 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
PDBELGFD_00001	1236517.BAKO01000019_gene1908	7.8e-49	199.9	Bacteria													Bacteria	2EH4U@1,33AWQ@2	NA|NA|NA		
PDBELGFD_00002	553174.HMPREF0659_A5109	9.6e-190	670.2	Bacteria			3.2.1.52,3.2.1.73,3.2.1.99	ko:K01216,ko:K06113,ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110		GH20,GH43		Bacteria	COG2273@1,COG2273@2	NA|NA|NA	G	xyloglucan:xyloglucosyl transferase activity
PDBELGFD_00003	1236508.BAKF01000006_gene688	1.1e-182	646.0	Bacteroidia			1.14.13.22	ko:K03379	ko00930,ko01120,ko01220,map00930,map01120,map01220		R02231,R06622	RC00662,RC01550	ko00000,ko00001,ko01000				Bacteria	2FR9E@200643,4NRGT@976,COG2244@1,COG2244@2	NA|NA|NA	S	Psort location Cytoplasmic, score 8.96
PDBELGFD_00004	997353.HMPREF9144_1074	4e-256	890.2	Bacteroidia	pglE		2.6.1.102,2.6.1.34	ko:K13010,ko:K15910,ko:K19430	ko00520,map00520		R10460	RC00006,RC00781	ko00000,ko00001,ko01000,ko01005,ko01007				Bacteria	2FN8X@200643,4NFAI@976,COG0399@1,COG0399@2	NA|NA|NA	E	Belongs to the DegT DnrJ EryC1 family
PDBELGFD_00005	553174.HMPREF0659_A5893	1.2e-164	585.9	Bacteroidia			6.3.5.5	ko:K01955	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000				Bacteria	2FU31@200643,4PMXP@976,COG3919@1,COG3919@2	NA|NA|NA	S	ATP-grasp domain protein
PDBELGFD_00006	553174.HMPREF0659_A5894	2.4e-175	621.7	Bacteroidia	lysA		4.1.1.20	ko:K01586	ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R00451	RC00299	ko00000,ko00001,ko00002,ko01000				Bacteria	2FQIR@200643,4NGRF@976,COG0019@1,COG0019@2	NA|NA|NA	E	Pyridoxal-dependent decarboxylase, pyridoxal binding domain
PDBELGFD_00007	908937.Prede_2191	1e-118	433.3	Bacteroidia	ytbE		1.1.1.346	ko:K06221			R08878	RC00089	ko00000,ko01000				Bacteria	2FMAF@200643,4NFTA@976,COG0656@1,COG0656@2	NA|NA|NA	S	aldo keto reductase family
PDBELGFD_00008	553174.HMPREF0659_A5898	1.4e-61	243.4	Bacteroidia													Bacteria	2FV2C@200643,4NR4W@976,COG0110@1,COG0110@2	NA|NA|NA	S	Sugar-transfer associated ATP-grasp
PDBELGFD_00009	1121098.HMPREF1534_02073	2.9e-134	485.0	Bacteroidaceae			5.1.3.2	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00361,M00362,M00632	R00291,R02984	RC00289	ko00000,ko00001,ko00002,ko01000				Bacteria	2FRKV@200643,4AMQ2@815,4P8CQ@976,COG0451@1,COG0451@2	NA|NA|NA	GM	GDP-mannose 4,6 dehydratase
PDBELGFD_00010	1287476.HMPREF1651_08555	1.5e-83	315.8	Bacteroidia	pglC	GO:0003674,GO:0003824,GO:0006464,GO:0006486,GO:0006487,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009987,GO:0016740,GO:0016772,GO:0016780,GO:0018193,GO:0018196,GO:0018279,GO:0019538,GO:0034645,GO:0036211,GO:0043170,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0070085,GO:0071704,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576	2.7.8.36	ko:K15915,ko:K19428			R10184	RC00002	ko00000,ko01000				Bacteria	2FNGF@200643,4NF29@976,COG2148@1,COG2148@2	NA|NA|NA	M	Bacterial sugar transferase
