# emapper version: emapper-1.0.3-40-g41a8498 emapper DB: 2.0
# command: ./emapper.py  -i Streptococcus_mitis_27098_8_87/annotation/Streptococcus_mitis_27098_8_87.faa --output Streptococcus_mitis_27098_8_87/Streptococcus_mitis_27098_8_87.eggnog -m diamond -d bact --override
# time: Mon Oct 26 07:57:18 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
LCAOFPKD_00001	563038.HMPREF0851_01931	4.1e-94	350.9	Bacteria	sprD												Bacteria	COG1196@1,COG1196@2	NA|NA|NA	D	nuclear chromosome segregation
LCAOFPKD_00002	1035187.HMPREF9959_0729	0.0	1384.8	Streptococcus mitis	ypdD												Bacteria	1TQAG@1239,2TPJR@28037,4HBMP@91061,COG3537@1,COG3537@2	NA|NA|NA	G	Glycosyl hydrolase family 92
LCAOFPKD_00003	1035187.HMPREF9959_0728	2.7e-254	884.0	Streptococcus mitis				ko:K09704					ko00000				Bacteria	1TRJI@1239,2TPFR@28037,4HBQW@91061,COG3538@1,COG3538@2	NA|NA|NA	S	Pfam:DUF1237
LCAOFPKD_00004	1095737.HMPREF1110_1811	0.0	1761.1	Streptococcus mitis	mngB		2.3.1.204,3.2.1.170,3.2.1.24	ko:K01191,ko:K15524,ko:K16869	ko00511,map00511				ko00000,ko00001,ko01000,ko04131		GH38		Bacteria	1TQEH@1239,2TP07@28037,4HBC7@91061,COG0383@1,COG0383@2	NA|NA|NA	G	Alpha mannosidase, middle domain
LCAOFPKD_00005	1095737.HMPREF1110_1812	3.3e-166	590.9	Streptococcus mitis													Bacteria	1V12U@1239,2TNPD@28037,4IPJV@91061,COG1940@1,COG1940@2	NA|NA|NA	GK	ROK family
LCAOFPKD_00006	1035187.HMPREF9959_0725	0.0	1226.1	Streptococcus mitis			3.2.1.52	ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110		GH20		Bacteria	1TRN0@1239,2TNWP@28037,4HCG4@91061,COG3525@1,COG3525@2	NA|NA|NA	G	Hydrolase Family
LCAOFPKD_00007	1035187.HMPREF9959_0724	6.1e-171	606.7	Streptococcus mitis	ypdA			ko:K17319	ko02010,map02010	M00603			ko00000,ko00001,ko00002,ko02000	3.A.1.1.29,3.A.1.1.9			Bacteria	1TQFY@1239,2TP7A@28037,4HBB0@91061,COG4209@1,COG4209@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
LCAOFPKD_00008	1095737.HMPREF1110_1815	3.6e-163	580.9	Streptococcus mitis	lplC			ko:K02026,ko:K17320	ko02010,map02010	M00207,M00603			ko00000,ko00001,ko00002,ko02000	3.A.1.1,3.A.1.1.29,3.A.1.1.9			Bacteria	1TP1G@1239,2TPHS@28037,4HAID@91061,COG0395@1,COG0395@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
LCAOFPKD_00009	1095737.HMPREF1110_1816	9.8e-280	968.8	Streptococcus mitis	ypcG			ko:K17318	ko02010,map02010	M00603			ko00000,ko00001,ko00002,ko02000	3.A.1.1.29,3.A.1.1.9			Bacteria	1TPWV@1239,2TNVY@28037,4HBPS@91061,COG1653@1,COG1653@2	NA|NA|NA	G	Domain of unknown function (DUF3502)
LCAOFPKD_00010	1035187.HMPREF9959_0721	1.5e-103	382.5	Streptococcus mitis	blpY			ko:K07052					ko00000				Bacteria	1U46G@1239,2TNFZ@28037,4IDY1@91061,COG1266@1,COG1266@2	NA|NA|NA	S	CAAX protease self-immunity
LCAOFPKD_00011	1035187.HMPREF9959_0720	9.7e-46	189.1	Streptococcus mitis	spiA												Bacteria	1VIRJ@1239,2EQ91@1,2TPW9@28037,33HV8@2,4HQA3@91061	NA|NA|NA	S	Enterocin A Immunity
LCAOFPKD_00012	1095737.HMPREF1110_1460	9e-197	692.6	Streptococcus mitis	yceA			ko:K07146					ko00000				Bacteria	1TRG7@1239,2TPDH@28037,4HA0J@91061,COG1054@1,COG1054@2	NA|NA|NA	S	Rhodanase C-terminal
LCAOFPKD_00013	1095737.HMPREF1110_1459	7e-161	573.2	Streptococcus mitis													Bacteria	1U49K@1239,28MYP@1,2TNY9@28037,2ZB5J@2,4IE15@91061	NA|NA|NA	S	Domain of unknown function (DUF4299)
LCAOFPKD_00014	1095737.HMPREF1110_1458	1.4e-21	107.8	Streptococcus mitis													Bacteria	1U4MP@1239,2DKE0@1,2TQ27@28037,3098V@2,4IEDG@91061	NA|NA|NA		
LCAOFPKD_00015	1095737.HMPREF1110_1457	1.1e-136	493.0	Streptococcus mitis	yebC			ko:K16637					ko00000,ko02042				Bacteria	1VK5M@1239,2TP0G@28037,4I1F5@91061,COG3064@1,COG3064@2	NA|NA|NA	M	Membrane
LCAOFPKD_00016	1035187.HMPREF9959_1464	2.1e-152	545.0	Streptococcus mitis													Bacteria	1V5K9@1239,2TPIY@28037,4HEU4@91061,COG3595@1,COG3595@2	NA|NA|NA	S	Putative adhesin
LCAOFPKD_00017	1054460.SPPN_01020	2.4e-88	331.6	Bacilli													Bacteria	1VBG6@1239,4HSRQ@91061,COG4709@1,COG4709@2	NA|NA|NA	S	Protein of unknown function (DUF1700)
LCAOFPKD_00018	1095737.HMPREF1110_1454	6.2e-54	216.5	Streptococcus mitis				ko:K10947					ko00000,ko03000				Bacteria	1VA8W@1239,2TPUY@28037,4HJSQ@91061,COG1695@1,COG1695@2	NA|NA|NA	K	Transcriptional regulator PadR-like family
LCAOFPKD_00019	1035187.HMPREF9959_1461	1.9e-201	708.4	Streptococcus mitis	yeaN	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0042221,GO:0044464,GO:0046677,GO:0050896,GO:0071944		ko:K03449					ko00000,ko02000	2.A.1.17			Bacteria	1TP9R@1239,2TPDW@28037,4H9YZ@91061,COG2807@1,COG2807@2	NA|NA|NA	P	Major Facilitator Superfamily
LCAOFPKD_00020	585203.SMSK564_1529	2.2e-148	531.6	Streptococcus mitis	lsgF												Bacteria	1V1CB@1239,2TNW2@28037,4HHH7@91061,COG1215@1,COG1215@2	NA|NA|NA	H	Glycosyl transferase family 2
LCAOFPKD_00021	1035187.HMPREF9959_1459	0.0	1192.9	Streptococcus mitis	pglF		4.2.1.115,4.2.1.135,4.2.1.46	ko:K01710,ko:K15894,ko:K15912	ko00520,ko00521,ko00523,ko00525,ko01055,ko01130,map00520,map00521,map00523,map00525,map01055,map01130	M00793	R06513,R09697	RC00402,RC02609	ko00000,ko00001,ko00002,ko01000				Bacteria	1TR3W@1239,2TP8T@28037,4HAER@91061,COG1086@1,COG1086@2	NA|NA|NA	GM	CoA-binding domain
LCAOFPKD_00022	1095737.HMPREF1110_1450	5.3e-118	430.3	Streptococcus mitis	gph		3.1.3.18	ko:K01091	ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130		R01334	RC00017	ko00000,ko00001,ko01000				Bacteria	1V1FQ@1239,2TP8M@28037,4HJXS@91061,COG0546@1,COG0546@2	NA|NA|NA	S	haloacid dehalogenase-like hydrolase
LCAOFPKD_00023	1095737.HMPREF1110_1449	6e-152	543.5	Streptococcus mitis	sdaAA		4.3.1.17	ko:K01752	ko00260,ko00270,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00270,map01100,map01110,map01130,map01200,map01230		R00220,R00590	RC00331,RC02600	ko00000,ko00001,ko01000				Bacteria	1TP79@1239,2TP0P@28037,4HAI1@91061,COG1760@1,COG1760@2	NA|NA|NA	E	Serine dehydratase alpha chain
LCAOFPKD_00024	1035187.HMPREF9959_1456	1.4e-121	442.2	Streptococcus mitis	sdaAB		4.3.1.17	ko:K01752	ko00260,ko00270,ko01100,ko01110,ko01130,ko01200,ko01230,map00260,map00270,map01100,map01110,map01130,map01200,map01230		R00220,R00590	RC00331,RC02600	ko00000,ko00001,ko01000				Bacteria	1U8TZ@1239,2TPA9@28037,4HBD6@91061,COG1760@1,COG1760@2	NA|NA|NA	E	Serine dehydratase beta chain
LCAOFPKD_00025	585203.SMSK564_1524	6.9e-86	323.6	Streptococcus mitis	lytE												Bacteria	1VQSM@1239,2TP5X@28037,4IQ3V@91061,COG1388@1,COG1388@2	NA|NA|NA	M	Lysin motif
LCAOFPKD_00026	1008453.HMPREF9957_1480	5.9e-152	543.5	Streptococcus mitis	Z012_04635												Bacteria	1V5SX@1239,2TP85@28037,4HI3S@91061,COG1396@1,COG1396@2	NA|NA|NA	K	Transcriptional
