# emapper version: emapper-1.0.3-40-g41a8498 emapper DB: 2.0
# command: ./emapper.py  -i Leptotrichia_wadei_27098_8_16/annotation/Leptotrichia_wadei_27098_8_16.faa --output Leptotrichia_wadei_27098_8_16/Leptotrichia_wadei_27098_8_16.eggnog -m diamond -d bact --override
# time: Mon Oct 26 00:58:12 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
CEHOKJJM_00001	1227268.HMPREF1552_00241	5.5e-210	737.3	Fusobacteria													Bacteria	37CCK@32066,COG0515@1,COG0515@2	NA|NA|NA	KLT	Psort location Cytoplasmic, score 8.96
CEHOKJJM_00002	1122172.KB890259_gene1313	5e-117	427.2	Bacteria													Bacteria	COG2819@1,COG2819@2	NA|NA|NA	S	hydrolase activity, acting on ester bonds
CEHOKJJM_00003	457405.FSDG_00906	5.7e-22	110.2	Fusobacteria													Bacteria	2BSRB@1,32MU6@2,37CIN@32066	NA|NA|NA		
CEHOKJJM_00004	1122173.AXVL01000022_gene2198	6.3e-129	466.8	Fusobacteria													Bacteria	2C4DA@1,33869@2,37BBC@32066	NA|NA|NA		
CEHOKJJM_00006	546275.FUSPEROL_01731	1.3e-136	492.7	Fusobacteria													Bacteria	28MYP@1,2ZB5J@2,379V8@32066	NA|NA|NA	S	Domain of unknown function (DUF4299)
CEHOKJJM_00007	1408287.AXUR01000010_gene1800	4e-59	235.0	Fusobacteria													Bacteria	28KVG@1,33PZX@2,37BQG@32066	NA|NA|NA		
CEHOKJJM_00008	1321774.HMPREF9108_00466	8.2e-42	176.4	Fusobacteria													Bacteria	2A8KP@1,30XP3@2,37A8S@32066	NA|NA|NA		
CEHOKJJM_00009	888055.HMPREF9015_00267	1.5e-127	462.2	Fusobacteria													Bacteria	28MTW@1,2ZB1X@2,379KI@32066	NA|NA|NA	S	Psort location CytoplasmicMembrane, score 10.00
CEHOKJJM_00010	883109.HMPREF0380_01389	1.1e-178	633.6	Clostridiales incertae sedis	mcrB			ko:K07452					ko00000,ko01000,ko02048				Bacteria	1TPIP@1239,249RD@186801,3WDID@538999,COG1401@1,COG1401@2,COG2315@1,COG2315@2,COG5036@1,COG5036@2	NA|NA|NA	V	AAA domain (dynein-related subfamily)
CEHOKJJM_00011	888055.HMPREF9015_00265	9e-229	799.3	Fusobacteria	mcrC			ko:K19147					ko00000,ko02048				Bacteria	37BGU@32066,COG4268@1,COG4268@2	NA|NA|NA	V	McrBC 5-methylcytosine restriction system component
CEHOKJJM_00012	888055.HMPREF9015_01255	8.4e-47	192.6	Fusobacteria													Bacteria	379H3@32066,COG3328@1,COG3328@2	NA|NA|NA	L	Transposase, Mutator family
CEHOKJJM_00013	888055.HMPREF9015_01255	4.3e-131	474.2	Fusobacteria													Bacteria	379H3@32066,COG3328@1,COG3328@2	NA|NA|NA	L	Transposase, Mutator family
CEHOKJJM_00014	888055.HMPREF9015_00259	1.3e-221	775.4	Fusobacteria	cpsA			ko:K01436					ko00000,ko01000,ko01002				Bacteria	379C4@32066,COG1473@1,COG1473@2	NA|NA|NA	S	Psort location Cytoplasmic, score 8.96
CEHOKJJM_00015	1227268.HMPREF1552_01410	1.3e-244	852.0	Fusobacteria	rumA		2.1.1.190,2.1.1.35	ko:K03215,ko:K15331					ko00000,ko01000,ko03009,ko03016				Bacteria	378EH@32066,COG2265@1,COG2265@2	NA|NA|NA	J	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family
CEHOKJJM_00016	1122172.KB890259_gene1317	5.9e-95	353.6	Fusobacteria	cobO		2.5.1.17	ko:K00798	ko00860,ko01100,map00860,map01100	M00122	R01492,R05220,R07268	RC00533	ko00000,ko00001,ko00002,ko01000				Bacteria	379IZ@32066,COG2096@1,COG2096@2	NA|NA|NA	S	Psort location Cytoplasmic, score
CEHOKJJM_00017	888055.HMPREF9015_00255	4.5e-130	470.7	Fusobacteria	proC	GO:0003674,GO:0003824,GO:0004735,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006560,GO:0006561,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0016053,GO:0016491,GO:0016645,GO:0016646,GO:0017144,GO:0018130,GO:0019752,GO:0042802,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0055114,GO:0055129,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.5.1.2	ko:K00286	ko00330,ko01100,ko01110,ko01130,ko01230,map00330,map01100,map01110,map01130,map01230	M00015	R01248,R01251,R03291,R03293	RC00054,RC00083	ko00000,ko00001,ko00002,ko01000			iAF987.Gmet_0899,iIT341.HP1158,iSBO_1134.SBO_0282,ic_1306.c0493	Bacteria	37A2S@32066,COG0345@1,COG0345@2	NA|NA|NA	E	Catalyzes the reduction of 1-pyrroline-5-carboxylate (PCA) to L-proline
