# emapper version: emapper-1.0.3-40-g41a8498 emapper DB: 2.0
# command: ./emapper.py  -i Gemella_sanguinis_20925_1_65/annotation/Gemella_sanguinis_20925_1_65.faa --output Gemella_sanguinis_20925_1_65/Gemella_sanguinis_20925_1_65.eggnog -m diamond -d bact --override
# time: Sun Oct 25 22:33:59 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
BJBFLPOH_00008	562983.HMPREF0433_01462	4.3e-239	833.6	Bacillales incertae sedis	cdd		3.5.4.5	ko:K01489	ko00240,ko00983,ko01100,map00240,map00983,map01100		R01878,R02485,R08221	RC00074,RC00514	ko00000,ko00001,ko01000				Bacteria	1V5FB@1239,3WG08@539002,4HGY8@91061,COG0295@1,COG0295@2,COG0561@1,COG0561@2	NA|NA|NA	F	Sucrose-6F-phosphate phosphohydrolase
BJBFLPOH_00009	562983.HMPREF0433_01461	0.0	1453.3	Bacillales incertae sedis	gshF		6.3.2.2,6.3.2.29,6.3.2.30,6.3.2.4	ko:K01919,ko:K01921,ko:K03802,ko:K16786,ko:K16787	ko00270,ko00473,ko00480,ko00550,ko01100,ko01502,ko02010,map00270,map00473,map00480,map00550,map01100,map01502,map02010	M00118,M00582	R00894,R01150,R10993	RC00064,RC00090,RC00141	ko00000,ko00001,ko00002,ko01000,ko01011,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35			Bacteria	1TPGX@1239,3WE7K@539002,4HAMJ@91061,COG1181@1,COG1181@2,COG2918@1,COG2918@2	NA|NA|NA	H	belongs to the glutamate--cysteine ligase type 1 family. Type 2 subfamily
BJBFLPOH_00010	562983.HMPREF0433_01460	3.3e-107	394.4	Bacillales incertae sedis	clpP	GO:0003674,GO:0003824,GO:0004176,GO:0005488,GO:0005515,GO:0006355,GO:0006508,GO:0006515,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019219,GO:0019222,GO:0019538,GO:0030163,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0042623,GO:0042802,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0045892,GO:0045934,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051603,GO:0060255,GO:0065007,GO:0070011,GO:0071704,GO:0080090,GO:0140096,GO:1901564,GO:1901565,GO:1901575,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212				ko00000,ko00001,ko01000,ko01002				Bacteria	1TQ91@1239,3WEB8@539002,4HA8J@91061,COG0740@1,COG0740@2	NA|NA|NA	OU	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins
BJBFLPOH_00011	562983.HMPREF0433_01459	7.8e-230	802.7	Bacillales incertae sedis	femA		2.3.2.16,2.3.2.17,2.3.2.18	ko:K11693,ko:K11694,ko:K11695	ko00550,ko01100,map00550,map01100		R08776,R08777,R08778	RC00055,RC00096	ko00000,ko00001,ko01000,ko01011				Bacteria	1TQEN@1239,3WE8V@539002,4HCQ9@91061,COG2348@1,COG2348@2	NA|NA|NA	V	FemAB family
BJBFLPOH_00012	562983.HMPREF0433_01458	1.5e-143	515.4	Bacillales incertae sedis													Bacteria	1U3F6@1239,3WG43@539002,4HFV2@91061,COG0596@1,COG0596@2	NA|NA|NA	S	Alpha/beta hydrolase family
BJBFLPOH_00013	562983.HMPREF0433_01457	1.1e-87	329.3	Bacillales incertae sedis	pssA		2.7.8.8	ko:K17103	ko00260,ko00564,ko01100,ko01110,map00260,map00564,map01100,map01110	M00093	R01800	RC00002,RC00017,RC02795	ko00000,ko00001,ko00002,ko01000				Bacteria	1TR44@1239,3WE2E@539002,4HFUP@91061,COG1183@1,COG1183@2	NA|NA|NA	I	Belongs to the CDP-alcohol phosphatidyltransferase class-I family
BJBFLPOH_00014	562983.HMPREF0433_01456	2.1e-160	571.6	Bacillales incertae sedis													Bacteria	1TRAU@1239,3WEK0@539002,4H9UY@91061,COG1284@1,COG1284@2	NA|NA|NA	S	Uncharacterized protein conserved in bacteria (DUF2179)
BJBFLPOH_00015	562983.HMPREF0433_01455	9.2e-162	576.2	Bacillales incertae sedis	XK27_05110												Bacteria	1TPX0@1239,3WENH@539002,4HBN3@91061,COG0038@1,COG0038@2	NA|NA|NA	P	Voltage gated chloride channel
BJBFLPOH_00016	562983.HMPREF0433_01453	1.7e-123	448.7	Bacillales incertae sedis	tauB			ko:K02049		M00188			ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17			Bacteria	1TSW5@1239,3WEJB@539002,4HGKI@91061,COG1116@1,COG1116@2	NA|NA|NA	P	ATPases associated with a variety of cellular activities
BJBFLPOH_00017	562983.HMPREF0433_01452	2.8e-190	671.0	Bacillales incertae sedis	tauA												Bacteria	1TPAD@1239,3WEK7@539002,4HBR9@91061,COG0715@1,COG0715@2	NA|NA|NA	P	NMT1/THI5 like
BJBFLPOH_00018	562983.HMPREF0433_01451	1.5e-133	482.3	Bacillales incertae sedis	tauC			ko:K02049,ko:K02050		M00188			ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17			Bacteria	1TRFD@1239,3WG39@539002,4HARZ@91061,COG0600@1,COG0600@2	NA|NA|NA	P	Binding-protein-dependent transport system inner membrane component
BJBFLPOH_00019	562983.HMPREF0433_01450	3e-44	184.1	Bacillales incertae sedis													Bacteria	1VBWM@1239,3WF00@539002,4HKDU@91061,COG0011@1,COG0011@2	NA|NA|NA	S	Thiamine-binding protein
BJBFLPOH_00020	562983.HMPREF0433_01449	7e-98	363.2	Bacillales incertae sedis	spsB		3.4.21.89	ko:K03100	ko02024,ko03060,map02024,map03060				ko00000,ko00001,ko01000,ko01002				Bacteria	1V2BJ@1239,3WDYH@539002,4HGCB@91061,COG0681@1,COG0681@2	NA|NA|NA	U	Belongs to the peptidase S26 family
BJBFLPOH_00021	562983.HMPREF0433_01448	7e-308	1062.4	Bacillales incertae sedis	pyrG	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	6.3.4.2	ko:K01937	ko00240,ko01100,map00240,map01100	M00052	R00571,R00573	RC00010,RC00074	ko00000,ko00001,ko00002,ko01000			iHN637.CLJU_RS01075,iNJ661.Rv1699	Bacteria	1TP34@1239,3WEP7@539002,4H9X6@91061,COG0504@1,COG0504@2	NA|NA|NA	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates
BJBFLPOH_00022	562982.HMPREF0432_00817	4.5e-120	437.2	Bacillales incertae sedis	alkD												Bacteria	1V2U8@1239,3WE55@539002,4HGUS@91061,COG4912@1,COG4912@2	NA|NA|NA	L	DNA alkylation repair enzyme
BJBFLPOH_00023	562982.HMPREF0432_00816	1.4e-159	568.9	Bacillales incertae sedis	phnD			ko:K02044	ko02010,map02010	M00223			ko00000,ko00001,ko00002,ko02000	3.A.1.9			Bacteria	1TSCI@1239,3WEJ9@539002,4HWW4@91061,COG3221@1,COG3221@2	NA|NA|NA	P	ABC transporter, phosphonate, periplasmic substrate-binding protein
BJBFLPOH_00024	562982.HMPREF0432_00815	5.1e-246	856.7	Bacillales incertae sedis	comP	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	2.7.13.3	ko:K07680,ko:K07683	ko02020,ko02024,map02020,map02024	M00476,M00483			ko00000,ko00001,ko00002,ko01000,ko01001,ko02022				Bacteria	1TPDG@1239,3WFY2@539002,4HC7E@91061,COG4585@1,COG4585@2	NA|NA|NA	T	Histidine kinase
BJBFLPOH_00025	562982.HMPREF0432_00814	1.2e-106	392.5	Bacillales incertae sedis				ko:K02282					ko00000,ko02035,ko02044				Bacteria	1TSBV@1239,3WEDA@539002,4HNH0@91061,COG2197@1,COG2197@2	NA|NA|NA	K	Bacterial regulatory proteins, luxR family
BJBFLPOH_00026	562983.HMPREF0433_01442	1.7e-254	884.8	Bacillales incertae sedis	glpT	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944		ko:K02445					ko00000,ko02000	2.A.1.4.3			Bacteria	1TS33@1239,3WEB9@539002,4HE0X@91061,COG2271@1,COG2271@2	NA|NA|NA	G	Major Facilitator Superfamily
BJBFLPOH_00027	562983.HMPREF0433_01441	9e-66	256.1	Bacillales incertae sedis	rmaC			ko:K06075					ko00000,ko03000				Bacteria	1VHU8@1239,3WF1K@539002,4IR3M@91061,COG1846@1,COG1846@2	NA|NA|NA	K	helix_turn_helix multiple antibiotic resistance protein
BJBFLPOH_00028	562983.HMPREF0433_01440	1.2e-50	205.7	Bacillales incertae sedis	ypaA			ko:K08987					ko00000				Bacteria	1VAEU@1239,3WEX9@539002,4HM1I@91061,COG3759@1,COG3759@2	NA|NA|NA	S	Protein of unknown function (DUF1304)
