# emapper version: emapper-1.0.3-40-g41a8498 emapper DB: 2.0
# command: ./emapper.py  -i Streptococcus_mitis_27098_8_93/annotation/Streptococcus_mitis_27098_8_93.faa --output Streptococcus_mitis_27098_8_93/Streptococcus_mitis_27098_8_93.eggnog -m diamond -d bact --override
# time: Mon Oct 26 07:49:11 2020
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
CFAAPFEK_00002	246201.SM12261_0014	1.4e-86	325.5	Streptococcus mitis	comX												Bacteria	1U485@1239,2DK9Z@1,2TNNC@28037,308ZY@2,4IDZA@91061	NA|NA|NA		
CFAAPFEK_00003	1035187.HMPREF9959_0206	0.0	1235.3	Streptococcus mitis	ftsH	GO:0003674,GO:0003824,GO:0004176,GO:0005575,GO:0005623,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0009056,GO:0009057,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019538,GO:0030163,GO:0030428,GO:0032502,GO:0042623,GO:0043170,GO:0043934,GO:0044238,GO:0044464,GO:0070011,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575		ko:K03798		M00742			ko00000,ko00002,ko01000,ko01002,ko03110				Bacteria	1TPTV@1239,2TPNU@28037,4HAJB@91061,COG0465@1,COG0465@2	NA|NA|NA	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins
CFAAPFEK_00004	246201.SM12261_0013	2.6e-97	361.3	Streptococcus mitis	hpt	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	2.4.2.8,6.3.4.19	ko:K00760,ko:K15780	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110		R00190,R01132,R01229,R02142,R08237,R08238,R08245	RC00063,RC00122	ko00000,ko00001,ko01000,ko03016				Bacteria	1V1C9@1239,2TPKC@28037,4HFZ2@91061,COG0634@1,COG0634@2	NA|NA|NA	F	Phosphoribosyl transferase domain
CFAAPFEK_00005	246201.SM12261_0012	1.6e-238	831.6	Streptococcus mitis	tilS		2.4.2.8,6.3.4.19	ko:K04075,ko:K15780	ko00230,ko01100,ko01110,map00230,map01100,map01110		R01132,R01229,R02142,R09597	RC00063,RC00122,RC02633,RC02634	ko00000,ko00001,ko01000,ko03016				Bacteria	1TPXP@1239,2TP1W@28037,4H9ZM@91061,COG0037@1,COG0037@2	NA|NA|NA	D	Ligates lysine onto the cytidine present at position 34 of the AUA codon-specific tRNA(Ile) that contains the anticodon CAU, in an ATP-dependent manner. Cytidine is converted to lysidine, thus changing the amino acid specificity of the tRNA from methionine to isoleucine
CFAAPFEK_00006	365659.smi_0009	1e-221	775.8	Streptococcus mitis	XK27_09285		3.5.2.6	ko:K01467,ko:K17836	ko00311,ko01130,ko01501,ko02020,map00311,map01130,map01501,map02020	M00627,M00628	R06363	RC01499	ko00000,ko00001,ko00002,ko01000,ko01504				Bacteria	1V3GJ@1239,2TNG9@28037,4HC9N@91061,COG2367@1,COG2367@2	NA|NA|NA	V	Beta-lactamase enzyme family
CFAAPFEK_00007	246201.SM12261_0008	1.6e-58	231.9	Streptococcus mitis	divIC			ko:K05589,ko:K13052					ko00000,ko03036				Bacteria	1VKC5@1239,2TPRN@28037,4HR53@91061,COG2919@1,COG2919@2	NA|NA|NA	D	Septum formation initiator
CFAAPFEK_00008	1000588.HMPREF9965_0311	1.1e-37	162.2	Streptococcus mitis	yabO	GO:0008150,GO:0040007											Bacteria	1VEI5@1239,2TPX8@28037,4HKJJ@91061,COG1188@1,COG1188@2	NA|NA|NA	J	S4 domain
CFAAPFEK_00009	585204.SMSK597_1857	0.0	2186.4	Streptococcus mitis	mfd			ko:K03723	ko03420,map03420				ko00000,ko00001,ko01000,ko03400				Bacteria	1TPF1@1239,2TNYY@28037,4H9NB@91061,COG1197@1,COG1197@2	NA|NA|NA	L	Couples transcription and DNA repair by recognizing RNA polymerase (RNAP) stalled at DNA lesions. Mediates ATP-dependent release of RNAP and its truncated transcript from the DNA, and recruitment of nucleotide excision repair machinery to the damaged site
CFAAPFEK_00010	1008453.HMPREF9957_0047	4e-104	384.0	Streptococcus mitis	pth	GO:0003674,GO:0003824,GO:0004045,GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0016787,GO:0016788,GO:0040007,GO:0044464,GO:0052689,GO:0071944,GO:0140098,GO:0140101	3.1.1.29	ko:K01056					ko00000,ko01000,ko03012				Bacteria	1V3NB@1239,2TNXY@28037,4HH2Z@91061,COG0193@1,COG0193@2	NA|NA|NA	J	The natural substrate for this enzyme may be peptidyl- tRNAs which drop off the ribosome during protein synthesis
CFAAPFEK_00011	1035187.HMPREF9959_0197	6.2e-202	709.9	Streptococcus mitis	ychF	GO:0003674,GO:0003824,GO:0004857,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0006979,GO:0008150,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0030234,GO:0043021,GO:0043022,GO:0043023,GO:0043086,GO:0044092,GO:0044424,GO:0044464,GO:0044877,GO:0050790,GO:0050896,GO:0065007,GO:0065009,GO:0098772		ko:K06942					ko00000,ko03009				Bacteria	1TPRK@1239,2TP3K@28037,4H9SQ@91061,COG0012@1,COG0012@2	NA|NA|NA	J	ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner
